16 0
18 0
14 0.989804
10 0.510999
22 0
0 0
8 1.27453
23 0.510999
11 0.510999
22 0
8 0.781879
7 0.211107
4 0.09457
5 0.416429
16 0.156589
18 0.510999
6 0.266648
7 0
15 0.256846
15 0
21 0.510999
9 0.510999
9 0
17 1.27453
16 0
8 0
9 1.27453
22 0
11 1.27453
7 0.197263
12 0.510999
20 1.27458
3 0
10 1.27451
23 0.0837313
11 0.0450163
12 0
14 0.550358
6 0.510999
18 0.510999
9 0
14 0
8 0
13 0.195689
14 0.645412
13 0.510999
1 0
7 0
11 0
21 0
22 0.510999
10 0.510999
19 0
21 1.27453
4 0.510999
16 0.510999
0 0.343661
23 0
5 0
17 0.510999
16 0
18 0
0 0.510999
12 0.510999
15 0
17 0
21 0.510999
10 0.508611
5 0
3 0.510999
15 0.510999
23 0
17 0.510999
5 0.510999
7 0.285494
8 0.510999
19 0
17 0
11 0
23 0.510999
23 0
14 1.13182
22 0.203593
21 0.140255
16 0
9 0.902249
10 0.308499
22 0.510999
8 1.27453
23 0.510999
11 0.510999
12 0
0 0.604046
1 0.310961
12 0
1 0.510999
13 0.116221
14 0.394777
10 0
9 0
3 0
15 0.510999
5 0.510999
17 0.233768
18 0.277231
10 0
12 1.67719
0 0.348525
23 0
10 0
8 0
20 0
6 0
9 1.27453
12 0.291593
21 0.0528767
20 0.265234
17 0.510999
5 0.510999
3 0
2 0
0 0.510999
12 0.169875
6 0
10 0.334399
1 0.1766
22 0.510999
0 0
7 1.27458
12 0
19 0.140582
21 0.510999
9 0.510999
2 0
15 0.632459
14 0
6 0.510999
18 0.510999
15 0.275965
16 0.447682
6 0
21 0.347082
20 0.163917
9 0.30676
6 0
15 0.510999
3 0.510999
20 0
19 0.575884
22 0.0474773
6 0.350224
20 0
14 0.531704
10 0
0 1.27455
17 0.510999
6 0.2684
5 0.242599
22 0
20 1.55004
19 0.395448
6 0.438982
5 0.923533
15 0.034053
3 0.0256911
14 0.155166
6 0
8 0.305803
20 0.322728
13 0.146684
20 0
7 1.27453
21 0
18 1.27452
1 0.510999
2 0
17 1.27453
9 0.510999
21 0.510999
0 0
22 0.0710989
10 0.510999
7 0
0 0.202246
5 0.553785
5 0
4 0
20 0
17 0
12 0
23 0
0 0.294501
16 0.510999
4 0.510999
11 0
4 0.524374
21 0.295676
9 0.310878
13 0
14 0.200121
10 0
5 1.2917
17 0.510999
10 0
9 0
11 0.956668
10 0.317862
4 0.510999
15 0.224163
16 0.286836
17 0.566069
16 0
6 0.510999
18 0.510999
10 0
18 1.27453
1 0.510999
13 0.510999
17 0
19 0
10 0
19 0.250403
8 0.510999
20 0.510999
12 0
2 1.01862
3 0.510999
9 0.243617
7 0
18 0
17 0
6 0.510999
9 0
21 0.510999
13 0
15 0.145182
14 0.510999
16 0
4 0.283586
23 0
9 0.476633
10 0
16 0.212278
12 0.282049
6 0.110907
5 0
12 0
9 0
8 0.510999
20 0.510999
13 0
12 1.2745
18 0
0 0.286468
2 0.245738
17 0
20 0.510999
8 0.205331
7 0.268672
20 0
1 0
0 0.176688
6 0
3 0
13 0
1 0
20 0
2 0
8 1.27453
21 0
4 1.27451
16 0.288417
8 0.259304
6 0
5 1.2745
19 0.510999
7 0.510999
5 0
21 0.466299
20 0
19 0.510999
7 0.510999
2 0
7 0
3 0.161859
22 0.510999
10 0.387673
14 0
13 0.0616804
11 1.04435
21 0.230184
0 0.0527316
12 0.510999
20 0
5 1.27453
8 0
6 0
3 0
20 0.225
19 0.166085
8 0
20 0.120804
13 0.282431
10 0.510999
0 0
6 1.27453
1 0.24433
22 0.510999
10 0.350792
0 0.160207
7 0
10 0.108299
11 0
6 0.510999
18 0.204863
19 0.306135
3 0
11 0
12 0.0977601
22 0
11 0.338652
2 0.299433
1 0.172347
1 0
0 0.510999
12 0.510999
6 0
2 0.258267
14 0.510999
12 0
6 0
16 0.510999
3 0.486136
3 0
1 0
23 0.452232
0 0
0 1.27453
22 0.510999
10 0.510999
5 0.526596
14 0.901726
16 0.117696
4 0
8 0
5 1.27453
4 0.510999
16 0.287629
17 0.510999
5 0.510999
15 0
5 0.7243
6 0.550231
16 0.510999
4 0.510999
0 0
3 0.077642
3 1.27453
6 0.510999
18 0.152407
17 0.358592
15 0.587788
11 0.510999
23 0
0 0
5 0.48393
17 0.510999
16 0.944091
14 0
6 0.14174
18 0.510999
22 0
16 0.510999
4 0.510999
0 0
1 0.195708
0 1.03778
14 0.236755
23 0.985297
5 0
17 0.174381
10 0
0 0.510999
12 0.510999
20 0
14 0.852572
18 0.337033
9 0.173966
6 0.510999
15 0
6 0
22 0
5 1.27451
23 0
18 1.0403
8 0.234227
22 0
21 0.49155
9 0.510999
13 0
1 1.27453
8 0.510999
20 0.316496
19 0
11 0.510999
23 0.188151
22 0.0319392
9 0.510999
21 0.200976
17 0
5 0.351728
9 0
6 1.27453
0 0
15 1.27453
10 0.510999
22 0.510999
12 0.510999
0 0.510999
19 0
14 0.815195
13 0.459335
0 0.510999
12 0.0308504
19 0
18 0.486028
20 0
22 0.183168
18 0
14 0
11 0
2 1.27453
6 0.510999
18 0
14 0.855347
11 0
10 0.419184
22 0
10 0.289282
10 0
4 0.510999
16 0.510999
0 0
18 0
9 0.26774
21 0.510999
16 0.333857
0 0.272838
7 0.227017
19 0.510999
21 0
2 0
2 0
7 0.30214
15 0.510999
3 0.510999
15 0
10 0.853359
11 0.0454226
5 0
4 1.27453
23 0.510999
11 0.510999
1 0
0 0.510999
12 0.43175
1 0
18 0.91109
20 0
21 0.363395
16 0
21 0
18 0.510999
6 0.510999
16 0
19 0
3 0.133901
13 0.124584
1 0.510999
20 0
3 0.169047
21 0
9 0.510999
19 0.520507
8 0
5 0
17 0.082604
12 0.730559
22 0.474196
10 0
0 0.598997
9 0.510999
21 0.329559
11 0
16 0
19 0.510999
7 0.510999
2 0
21 0.69595
0 0
14 0.143872
13 0.157616
1 0
18 0
0 0.830493
22 0.510999
10 0.510999
19 0
23 1.78553
11 0.510999
4 0
12 0
1 0
8 0.0437855
9 0.347054
20 0.510999
4 0.716159
9 0
7 0.486667
8 0
4 0
20 0.0944831
1 0.154046
4 0
10 1.07564
9 0.667829
21 0
8 0.510999
20 0.510999
20 0
2 1.27453
6 0
21 0.922356
22 0.352214
2 0
1 0
6 0.0588273
18 0.14813
20 1.27453
2 0.510999
14 0.510999
16 0
8 0
18 0.340993
6 0.243005
19 0
13 0
19 0
0 0.510999
23 0
17 0.0356529
23 0
17 0
18 0
6 0.510999
3 0
22 0
19 0.510999
7 0.510999
3 0
15 1.27454
10 0.510999
22 0
0 0.780835
1 0
21 0.510999
9 0.510999
17 0
4 0
2 0.510999
15 0.510999
20 0
14 0.28581
23 0.124393
11 0.510999
4 0.367096
10 0.691977
9 0.726457
17 0.35629
6 0
16 0
11 0.270541
14 0.510999
2 0.206414
3 0.304585
8 0.510999
20 0
10 0
2 0.510999
14 0.510999
9 0
13 0
5 1.27453
22 0.11001
21 0
10 0.510999
22 0
20 0
18 0
5 0.271744
17 0.510999
13 0
1 0.193526
7 0.337749
13 0
21 1.27453
12 0.219741
0 0.510999
6 0
23 1.01863
15 0
5 0.374337
3 0
6 0.458475
23 0
4 0.464224
5 0
19 0.267969
6 0.510999
14 0
21 1.78553
9 0.510999
13 0
20 1.27453
15 0.510999
3 0.510999
16 1.27453
6 0.510999
18 0.510999
5 0
12 0.991461
9 0.380991
11 0
12 0
9 0.964676
10 0.309855
18 0.510999
6 0
23 0
4 0.510999
16 0.510999
11 0
3 0.927969
4 0.346562
10 0.510999
23 0.099648
21 0
12 1.27456
17 0.510999
5 0.510999
8 0.195538
12 0
21 0
2 0
16 0.510999
4 0.510999
3 1.27453
14 0
8 1.27451
21 0.510999
9 0.510999
2 0
1 1.2107
4 0
2 0.919318
11 0.510999
22 0.104706
21 0.312064
4 1.78553
16 0
20 0
7 0
0 0.285636
22 0.271894
11 0.510999
13 0
14 0.510999
15 0
23 0
19 0.510999
7 0.510999
8 0
13 1.27453
2 0.510999
14 0
5 0
13 0
2 0.316955
14 0.510999
15 1.27452
23 0.299899
11 0.510999
15 0.510999
3 0.510999
21 0.4683
2 0.331038
11 0.179961
14 0.510999
18 0
21 0
3 1.27453
20 0.510999
8 0
8 0
14 0.510999
2 0.510999
15 0
19 1.27453
15 0
18 0.820757
19 0.453774
16 0.510999
4 0.510999
8 0
6 1.27451
2 0
3 0.487628
11 0
23 0
21 0.510999
12 0.84692
10 0.510999
2 0
21 0.0849805
18 0.456888
6 0.510999
0 0
23 0.96763
22 0.0237011
15 0.283199
12 0.869966
12 0
1 0.17407
2 1.10046
19 0.510999
7 0.510999
12 0
7 0
19 0.510999
8 0
14 0
16 0.510999
4 0.510999
11 0
6 1.24086
16 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
21 0
11 0
12 0.869966
12 0
1 0.17407
2 1.10046
19 0.510999
7 0.510999
12 0
7 0
19 0.510999
8 0
14 0
16 0.510999
4 0.510999
11 0
6 1.24086
16 0
21 0
11 0
17 0
19 0.0151767
18 0.249115
23 0
5 0.130192
17 0.186781
15 0
23 1.27453
5 0.0673278
17 0.510999
1 0
21 0
6 0.153159
18 0.271081
3 0
22 0
7 0
22 0
13 0
18 0
19 0.350233
7 0.0369629
23 0
8 0
10 1.27453
6 0.510999
18 0.510999
13 0
14 0
21 0
13 0.567127
12 0.359911
18 0.141611
17 0
5 0.298117
16 0
14 1.27453
17 0.510999
5 0
23 0
1 0.20205
8 0
4 0.934749
17 0.13903
10 0.510999
11 0
10 0.524435
13 0.207365
22 0.216737
23 0.430896
16 0
2 0.510999
14 0.510999
2 0
13 0.741764
16 0.108749
19 0.439805
7 0.510999
12 0
17 0.510999
5 0.510999
14 0.510999
1 0.0611078
2 0.116955
18 0
1 0
6 0.510999
11 0.238958
2 0
20 0
4 0
16 0.300035
22 0
20 0
3 0.510999
15 0.510999
13 0
8 0
19 1.27454
2 0.510999
14 0.510999
10 0.075388
14 0.100629
20 0.260564
2 0.510999
3 0
14 1.27453
0 0
13 1.27455
7 1.27453
2 0.159354
3 0
14 0.0276208
14 0
16 0.956943
13 0.510999
2 0.510999
15 0
5 0.387717
18 0.0621561
17 0.201886
16 1.27453
23 0.383357
11 0.510999
14 1.27453
22 0.271646
21 0.239353
10 0.510999
19 0.228493
8 0.498642
0 0.675856
9 1.27454
2 0
15 0
4 0.205193
13 0
16 0.510999
4 0
10 0
4 0.510999
16 0.510999
3 0
12 0.0369908
0 0
16 0
23 0.510999
11 0.510999
23 0
4 0.252174
20 0
8 0.339293
16 0.171706
21 0
10 0
8 1.27451
13 0.510999
15 0
16 0.397406
20 0
6 0
23 0
11 0
2 0
11 0.359449
21 0
23 0.251417
5 0.510999
17 0.510999
4 0
19 0.510999
7 0.2622
5 0
3 0.388815
4 0.122184
15 0.510999
20 0
18 1.24557
15 0.179375
21 0
6 0.901899
